dates,content_score,title_score,firstP_score,category
3/23/19,0.076123077,-0.4404,0.26335,businessinsider
3/22/19,0.024872727,0.0,-0.2732,businessinsider
3/13/19,-0.2490375,-0.743,-0.1909,businessinsider
3/12/19,-0.1027,-0.1027,0.0,businessinsider
3/27/19,-0.039251852000000004,0.0,-0.04185,businessinsider
3/14/19,0.016565306000000002,0.4215,-0.1026,businessinsider
4/4/19,0.26055384600000003,-0.4939,0.5106,businessinsider
4/4/19,-0.212781818,-0.25,-0.29600000000000004,businessinsider
3/21/19,0.097237931,0.0,0.0,businessinsider
4/9/19,-0.13396666699999998,-0.4019,0.0,businessinsider
4/4/19,0.2144,0.2144,0.0,businessinsider
4/4/19,-0.07735,0.0,0.0,businessinsider
4/10/19,0.033294737000000005,0.3818,0.0232,businessinsider
4/3/19,-0.04545,-0.29600000000000004,0.0,businessinsider
4/4/19,0.029160000000000002,0.0518,0.0,businessinsider
3/11/19,0.0,0.0,0.0,businessinsider
3/15/19,0.078371429,0.0,0.0,businessinsider
3/27/19,-0.34,-0.34,0.0,businessinsider
3/17/19,-0.144886842,-0.2755,-0.7003,businessinsider
4/4/19,-0.4588,-0.4588,0.0,businessinsider
4/4/19,-0.2732,-0.2732,0.0,businessinsider
4/9/19,0.0,0.0,0.0,businessinsider
3/11/19,0.075603226,0.0,0.0,businessinsider
3/12/19,0.27795,0.0,0.5994,businessinsider
3/14/19,0.05655,-0.7269,0.1655,businessinsider
4/4/19,-0.14366595699999998,0.0,-0.8038,businessinsider
4/5/19,0.077009091,0.0,0.29600000000000004,businessinsider
4/4/19,-0.103311765,0.0,-0.2732,businessinsider
3/20/19,-0.007234783000000001,-0.7003,0.4767,businessinsider
3/14/19,-0.01151,0.4215,0.0951,businessinsider
4/4/19,0.18235,0.0,0.5574,businessinsider
3/11/19,-0.052641667,0.4215,0.29600000000000004,businessinsider
3/14/19,0.244858333,-0.4767,0.5994,businessinsider
3/30/19,0.174820755,-0.2755,0.8485,businessinsider
3/15/19,0.289921739,0.0,0.7003,businessinsider
3/23/19,0.11658571400000001,0.3804,-0.067133333,businessinsider
3/16/19,0.110516667,0.6369,0.7906,businessinsider
4/4/19,0.21079375,0.0,0.125,businessinsider
4/6/19,-0.018637255,0.4497,-0.09505,businessinsider
2019-03-25,0.08067692307692308,0.0,0.0,marketwatch
2019-04-03,0.06540000000000001,0.0,0.0,marketwatch
2019-04-03,0.09831666666666668,0.0,-0.01865,marketwatch
2019-03-29,-0.03696000000000002,-0.6249,-0.5574,marketwatch
2019-03-15,0.211135,0.0,0.4404,marketwatch
2019-03-12,-0.07663157894736841,-0.5859,-0.5859,marketwatch
2019-03-25,0.06922105263157896,0.0,0.1531,marketwatch
2019-03-12,-0.09441578947368423,0.0,-0.24695,marketwatch
2019-03-21,0.26532500000000003,0.2732,0.0,marketwatch
2019-04-08,0.02097142857142856,-0.1027,-0.7003,marketwatch
2019-04-01,0.016096153846153843,0.4404,0.0,marketwatch
2019-03-18,-0.1029391304347826,-0.7184,-0.5859,marketwatch
2019-03-13,0.0781,-0.5106,-0.128,marketwatch
2019-04-02,0.13908684210526318,0.128,0.0386,marketwatch
2019-04-04,-0.11528333333333335,0.0,-0.1531,marketwatch
2019-04-05,0.15599411764705884,0.3252,0.162425,marketwatch
2019-03-13,0.0563,0.4939,0.0,marketwatch
2019-04-10,0.1521151515151515,0.0,0.4939,marketwatch
2019-04-10,0.020430508474576267,0.2023,0.0,marketwatch
2019-04-04,-0.044554166666666666,-0.6249,-0.4767,marketwatch
2019-03-11,-0.0009223880597014864,-0.1027,0.3715,marketwatch
2019-04-01,0.054203448275862064,0.0258,0.27115,marketwatch
2019-03-27,0.011304255319148923,0.4404,-0.1523,marketwatch
2019-03-11,0.08081875000000001,-0.765,-0.0516,marketwatch
2019-03-14,-0.12608135593220335,-0.0772,0.0,marketwatch
2019-03-27,0.27268000000000003,0.5574,0.2673,marketwatch
2019-04-04,0.05727142857142858,-0.0258,-0.02312500000000001,marketwatch
2019-03-19,0.2154125,0.3182,0.14706666666666668,marketwatch
2019-04-04,0.12748571428571429,0.0,0.09545,marketwatch
2019-04-02,0.20363750000000005,0.7506,0.1184,marketwatch
2019-03-26,-0.14330000000000004,-0.5859,-0.2024,marketwatch
2019-03-22,-0.03294285714285713,-0.128,-0.12384000000000002,marketwatch
2019-03-14,0.22532,0.34,0.2222428571428572,marketwatch
2019-04-04,0.17917,0.5267,0.1382142857142857,marketwatch
2019-03-29,0.09673999999999999,-0.2732,0.09678571428571428,marketwatch
2019-04-08,-0.08020000000000004,-0.3612,-0.1501428571428572,marketwatch
2019-03-25,0.11046666666666666,0.3182,0.04551666666666665,marketwatch
2019-03-11,0.009575000000000007,0.0,-0.03377499999999998,marketwatch
2019-03-15,0.11303333333333335,0.4404,0.022849999999999992,marketwatch
2019-03-14,0.1489375,0.0,0.11348333333333335,marketwatch
2019-03-14,0.20628571428571427,0.0,0.23335,marketwatch
2019-03-29,0.03011818181818184,-0.5267,0.027250000000000003,marketwatch
2019-04-09,0.12275714285714287,0.1901,0.0,marketwatch
2019-04-03,0.2939487179487179,0.4215,0.5267,marketwatch
2019-03-22,0.07027619047619048,0.4588,0.13396666666666665,marketwatch
2019-04-05,0.2062177777777777,0.4404,0.3407,marketwatch
2019-03-25,0.046816129032258055,0.34,0.20865,marketwatch
2019-03-22,0.5499285714285714,0.6597,0.4767,marketwatch
2019-04-04,0.07188,0.0,-0.1531,marketwatch
2019-03-29,-0.03696000000000002,-0.6249,-0.5574,marketwatch
2019-04-04,0.10803157894736842,0.0,0.29600000000000004,marketwatch
2019-03-18,0.2981625,0.4404,0.0,marketwatch
2019-04-03,0.15896956521739133,0.4019,0.0,marketwatch
2019-03-11,0.0444681818181818,0.29600000000000004,0.0,marketwatch
2019-03-18,0.004327272727272729,0.128,0.1531,marketwatch
2019-04-04,0.12761714285714287,-0.29600000000000004,0.14800000000000002,marketwatch
2019-04-04,0.06066534653465345,-0.34,0.128,marketwatch
2019-04-08,0.07549166666666668,0.0,0.14756666666666668,marketwatch
2019-04-04,0.021483333333333337,-0.128,-0.3076,marketwatch
2019-03-12,-0.0237,0.3612,0.7184,marketwatch
2019-03-12,0.17623030303030301,0.0,0.0,marketwatch
2019-03-25,0.171821568627451,0.3818,0.0593,marketwatch
2019-03-15,-0.020606250000000003,0.0,0.5339499999999999,marketwatch
2019-03-12,0.04060943396226415,0.0,-0.7184,marketwatch
2019-03-13,0.20021818181818185,0.34,0.3028333333333333,yahoo
2019-03-25,0.15970322580645166,0.0,-0.15503333333333333,yahoo
2019-03-26,0.2400166666666667,0.0,0.008324999999999999,yahoo
2019-03-14,0.27946481481481483,0.0,0.240275,yahoo
2019-04-04,-0.11427045454545455,-0.5256,-0.5256,yahoo
2019-04-05,0.016094999999999998,0.1779,0.028974999999999994,yahoo
2019-03-12,0.08845263157894738,-0.2732,0.29600000000000004,yahoo
2019-03-15,-0.020985185185185176,0.29600000000000004,-0.7003,yahoo
2019-03-21,-0.06519821428571428,-0.2732,-0.28676,yahoo
2019-03-19,0.07182999999999999,-0.3818,0.2023,yahoo
2019-03-11,0.21447777777777785,0.0,0.42925,yahoo
2019-04-10,0.37562666666666666,0.7184,0.29565600000000003,yahoo
2019-04-04,-0.1080242424242424,-0.4404,0.128,yahoo
2019-03-13,-0.27714583333333337,-0.4019,-0.128,yahoo
2019-04-04,-0.08003333333333335,0.0,0.07655,yahoo
2019-03-15,-0.0902181818181818,0.0,-0.5267,yahoo
2019-03-22,0.011176000000000005,-0.5267,0.31845,yahoo
2019-03-11,-0.13312941176470586,-0.4019,0.07655,yahoo
2019-04-04,-0.03343488372093024,0.0,-0.4767,yahoo
2019-03-15,0.019903921568627445,-0.0772,-0.3612,yahoo
2019-04-04,0.09622272727272728,0.0,0.20095,yahoo
2019-03-19,0.10798571428571427,0.0,0.0,yahoo
2019-03-15,-0.1322673076923077,0.2023,-0.2263,yahoo
2019-03-18,0.09556451612903223,-0.2263,0.7684,yahoo
2019-04-04,0.252688,0.0,-0.3548,yahoo
2019-04-03,-0.18666666666666665,0.5574,-0.7184,yahoo
2019-04-04,0.025506250000000008,0.1363,0.4404,yahoo
2019-04-06,0.027000000000000003,0.0,0.0516,yahoo
2019-03-12,0.08515454545454547,-0.5859,-0.017159999999999998,yahoo
2019-04-04,0.1615677419354839,-0.1779,0.11769642857142858,yahoo
2019-04-04,0.007043589743589736,0.2023,-0.14800000000000002,yahoo
2019-04-04,0.028517241379310363,0.0,-0.8271,yahoo
2019-04-04,0.20420333333333332,0.0,0.0,yahoo
2019-04-01,0.13994827586206893,0.5106,0.20473333333333327,yahoo
2019-04-01,0.02873225806451614,0.0,0.0,yahoo
2019-03-16,0.20434400000000005,0.0,-0.15969999999999998,yahoo
2019-03-12,0.13331379310344826,-0.4019,0.1589,yahoo
2019-04-04,0.11389583333333332,0.0,0.10115,yahoo
2019-04-06,0.009296000000000006,0.0,0.022150000000000003,yahoo
2019-03-11,-0.2565510638297873,0.0,-0.6808,yahoo
2019-03-12,0.11666250000000003,-0.7506,0.0,yahoo
2019-03-15,0.10764166666666668,0.29600000000000004,0.5574,yahoo
2019-03-15,-0.031680769230769235,0.0,0.0,yahoo
2019-03-13,0.0032590909090909033,0.0,0.0,yahoo
2019-03-30,0.008025925925925922,0.0,-0.008433333333333334,yahoo
2019-03-31,0.24098484848484844,0.2716,0.0,yahoo
2019-04-09,-0.15542916666666665,-0.4588,0.5994,yahoo
2019-04-05,0.05058437500000002,0.6115,0.38475,yahoo
2019-04-04,0.09843684210526316,0.0,0.2315666666666667,yahoo
2019-03-27,0.032662745098039216,0.0,-0.05125,yahoo
2019-03-18,0.1152581395348837,-0.0772,-0.042,yahoo
2019-03-21,0.13515116279069764,0.34,0.28595,yahoo
2019-04-02,0.3655766666666667,0.29600000000000004,0.42405,yahoo
2019-04-10,0.08256222222222223,0.6486,0.0,yahoo
2019-03-20,0.049978260869565215,-0.29600000000000004,0.0,yahoo
2019-03-23,0.017019444444444434,-0.3612,-0.2202,yahoo
2019-03-20,0.2693842105263157,0.0,0.32893333333333336,yahoo
2019-03-23,0.0008835616438356171,0.2732,0.0,yahoo
2019-03-12,-0.02439791666666667,-0.8316,0.4404,yahoo
2019-04-04,0.1588461538461539,-0.5994,0.0,yahoo
2019-03-14,0.3231205128205129,0.0,0.6805333333333333,yahoo
2019-03-15,0.2233100917431193,0.0,0.2320666666666667,yahoo
2019-03-19,0.1366519999999999,0.6369,0.14076666666666668,yahoo
